period;cmd;country;nb_edges;nb_edges_country;traded_value_exp;traded_value_imp;traded_value_exp_country;traded_value_imp_country;contrib_nb_edges;contrib_trade_value_exp;contrib_trade_value_imp
2001;12;Palau;2184;1;5932567587.226;9058225225.783;57656.0;0.0;0.0004578754578754579;9.71855763163067e-6;0.0
2001;12;Panama;2184;14;5932567587.226;9058225225.783;1245285.0;1074924.0;0.00641025641025641;0.00020990658457584988;0.00011866827918347356
2001;12;Papua New Guinea;2184;15;5932567587.226;9058225225.783;2274938.0;177436489.39500046;0.006868131868131868;0.0003834660063373563;0.019588438681117325
2001;12;Paraguay;2184;10;5932567587.226;9058225225.783;450875.0;634642.0;0.004578754578754579;0.00007599997696963853;0.00007006251050079636
2001;12;Peru;2184;7;5932567587.226;9058225225.783;801306.0;419701.0;0.003205128205128205;0.00013506900481426818;0.00004633369004839695
2001;12;Philippines;2184;28;5932567587.226;9058225225.783;15853780.0;43610431.2840004;0.01282051282051282;0.002672330279748746;0.004814456496386208
2001;12;Poland;2184;46;5932567587.226;9058225225.783;57142038.52499962;59319823.24600029;0.021062271062271064;0.009631923730298128;0.006548724696881517
2001;12;Portugal;2184;48;5932567587.226;9058225225.783;113244899.11299992;166564288.36200142;0.02197802197802198;0.019088682505166692;0.01838818137220732
2001;12;Qatar;2184;30;5932567587.226;9058225225.783;40807.0;2793418.0;0.013736263736263736;6.87847199378994e-6;0.00030838469240629135
2001;12;Rep. of Korea;2184;48;5932567587.226;9058225225.783;324198547.55499935;535664838.00000095;0.02197802197802198;0.054647257328018214;0.05913573847504963
2001;12;Rep. of Moldova;2184;10;5932567587.226;9058225225.783;358829.0;262132.2200012207;0.004578754578754579;0.00006048460379492858;0.000028938584928877364
2001;12;Romania;2184;52;5932567587.226;9058225225.783;16712706.229999542;25018660.84900093;0.023809523809523808;0.002817111812764734;0.002761982642889992
2001;12;Russian Federation;2184;78;5932567587.226;9058225225.783;1405750642.9729996;1776635734.7010012;0.03571428571428571;0.23695484666704192;0.1961350805943807
2001;12;Saint Helena;2184;2;5932567587.226;9058225225.783;963.0;2343.845001220703;0.0009157509157509158;1.6232432009262413e-7;2.587532262445041e-7
2001;12;Saint Kitts and Nevis;2184;3;5932567587.226;9058225225.783;0.0;72289.0;0.0013736263736263737;0.0;7.980481628370117e-6
2001;12;Saint Lucia;2184;2;5932567587.226;9058225225.783;33025.0;63284.0;0.0009157509157509158;5.566729668804685e-6;6.9863575283898594e-6
2001;12;Saint Vincent and the Grenadines;2184;2;5932567587.226;9058225225.783;55052.0;58224.0;0.0009157509157509158;9.279624579168374e-6;6.4277492056913466e-6
2001;12;Zimbabwe;2184;7;5932567587.226;9058225225.783;63489.51999950409;168761.51600074768;0.003205128205128205;0.000010701862063267458;0.000018630748495896424
2001;12;Zambia;2184;11;5932567587.226;9058225225.783;545170.0;871656.0;0.005036630036630037;0.00009189444401339137;0.00009622812176484089
2001;12;Yemen;2184;2;5932567587.226;9058225225.783;13691.0;99937.0;0.0009157509157509158;2.307769747028159e-6;0.000011032735167099068
2001;12;Wallis and Futuna Isds;2184;1;5932567587.226;9058225225.783;0.0;1857.0;0.0004578754578754579;0.0;2.0500704649231983e-7
2001;12;Viet Nam;2184;42;5932567587.226;9058225225.783;12494180.0;70356425.0;0.019230769230769232;0.0021060324751971575;0.007767131336030379
2001;12;Venezuela;2184;7;5932567587.226;9058225225.783;1105847.0;1391896.0;0.003205128205128205;0.00018640276469519015;0.00015366100591517179
2001;12;Vanuatu;2184;1;5932567587.226;9058225225.783;0.0;32962.0;0.0004578754578754579;0.0;3.638902674464107e-6
2001;12;Uzbekistan;2184;8;5932567587.226;9058225225.783;838552.0;196484.47800064087;0.003663003663003663;0.00014134723080198354;0.000021691277607160244
2001;12;Uruguay;2184;17;5932567587.226;9058225225.783;40330128.0;62689323.15500069;0.007783882783882784;0.0067980899344221215;0.006920707047177861
2001;12;United States Minor Outlying Islands;2184;1;5932567587.226;9058225225.783;0.0;24166.0;0.0004578754578754579;0.0;2.667851526943135e-6
2001;12;United Rep. of Tanzania;2184;14;5932567587.226;9058225225.783;967342.0;1685863.0;0.00641025641025641;0.0001630562123022214;0.00018611405192282273
2001;12;United Kingdom;2184;97;5932567587.226;9058225225.783;33506464.215000153;85314873.98000145;0.044413919413919416;0.005647885796892773;0.009418497757945376
2001;12;United Arab Emirates;2184;27;5932567587.226;9058225225.783;5638072.505999565;1087518.0;0.012362637362637362;0.0009503595910376915;0.00012005861776372358
2001;12;Ukraine;2184;54;5932567587.226;9058225225.783;59120636.434000015;64545927.24900055;0.024725274725274724;0.009965438330833099;0.007125670386874393
2001;12;Uganda;2184;4;5932567587.226;9058225225.783;3492.0;4686.0;0.0018315018315018315;5.886152915508239e-7;5.173198814555793e-7
2001;12;USA;2184;171;5932567587.226;9058225225.783;1435711225.0939999;1607365541.4500008;0.0782967032967033;0.24200503474842364;0.1774481757060814
2001;12;Türkiye;2184;55;5932567587.226;9058225225.783;42236018.56799984;65273636.25700188;0.025183150183150184;0.007119348907030137;0.007206007206710801
2001;12;Tuvalu;2184;1;5932567587.226;9058225225.783;6979.0;0.0;0.0004578754578754579;1.1763877777013747e-6;0.0
2001;12;Turks and Caicos Isds;2184;1;5932567587.226;9058225225.783;47246.0;0.0;0.0004578754578754579;7.963836788261807e-6;0.0
2001;12;Turkmenistan;2184;2;5932567587.226;9058225225.783;10194.0;0.0;0.0009157509157509158;1.7183116500770616e-6;0.0
2001;12;Tunisia;2184;16;5932567587.226;9058225225.783;3339347.6919994354;6604649.0;0.007326007326007326;0.0005628840536414143;0.0007291327865419783
2001;12;Trinidad and Tobago;2184;10;5932567587.226;9058225225.783;135520.0;1347628.1600017548;0.004578754578754579;0.00002284339756900563;0.00014877397353356983
2001;12;Togo;2184;10;5932567587.226;9058225225.783;607936.0;8039707.083000183;0.004578754578754579;0.0001024743487641013;0.0008875587526921118
2001;12;Timor-Leste;2184;1;5932567587.226;9058225225.783;351282.0;0.0;0.0004578754578754579;0.00005921247332375617;0.0
2001;12;Thailand;2184;39;5932567587.226;9058225225.783;10332309.329999924;104629653.0;0.017857142857142856;0.0017416252201234831;0.011550789519141784
2001;12;Tajikistan;2184;2;5932567587.226;9058225225.783;135838.0;0.0;0.0009157509157509158;0.000022896999992463007;0.0
2001;12;Syria;2184;8;5932567587.226;9058225225.783;169049.0;16463266.409000397;0.003663003663003663;0.000028495082022157855;0.001817493603729344
2001;12;Switzerland;2184;74;5932567587.226;9058225225.783;144580251.59500027;150941138.25500107;0.03388278388278388;0.024370603363425704;0.016663434005302465
2001;12;Sweden;2184;77;5932567587.226;9058225225.783;324094756.30599976;467920517.1590004;0.035256410256410256;0.05462976216298662;0.0516569753451403
2001;12;Suriname;2184;10;5932567587.226;9058225225.783;7569.0;3257924.0;0.004578754578754579;1.2758388149336157e-6;0.0003596647156362114
2001;12;Sudan (...2011);2184;3;5932567587.226;9058225225.783;17968.0;78196.90300178528;0.0013736263736263737;3.0287054864218797e-6;8.632695815424028e-6
2001;12;Sri Lanka;2184;11;5932567587.226;9058225225.783;26340.0;2963086.0;0.005036630036630037;4.4398988486393766e-6;0.0003271155139271632
2001;12;Spain;2184;83;5932567587.226;9058225225.783;189780170.3959999;287925907.5000019;0.038003663003663;0.031989550494904505;0.031786128112652814
2001;12;South Africa;2184;65;5932567587.226;9058225225.783;16687256.455999374;39862944.01800156;0.02976190476190476;0.0028128219713721195;0.0044007455129882545
2001;12;Somalia;2184;1;5932567587.226;9058225225.783;8368.0;0.0;0.0004578754578754579;1.410519117897278e-6;0.0
2001;12;Solomon Isds;2184;10;5932567587.226;9058225225.783;0.0;49823728.0;0.004578754578754579;0.0;0.00550038520329386
2001;12;Slovenia;2184;37;5932567587.226;9058225225.783;23269660.897000313;34167469.22500038;0.01694139194139194;0.003922359173303736;0.0037719827420218417
2001;12;Slovakia;2184;42;5932567587.226;9058225225.783;72174951.11899948;64265693.65200043;0.019230769230769232;0.012165887713509835;0.007094733466007989
2001;12;Singapore;2184;57;5932567587.226;9058225225.783;9256795.0;26749624.915000916;0.0260989010989011;0.001560335363044447;0.002953075712763441
2001;12;Sierra Leone;2184;1;5932567587.226;9058225225.783;90610.0;0.0;0.0004578754578754579;0.000015273319463751477;0.0
2001;12;Seychelles;2184;3;5932567587.226;9058225225.783;15567.0;1791.0;0.0013736263736263737;2.6239903332106746e-6;1.9772085097886096e-7
2001;12;Serbia and Montenegro (...2005);2184;32;5932567587.226;9058225225.783;3165201.920999527;6552113.687000275;0.014652014652014652;0.0005335298543947207;0.0007233330507559669
2001;12;Senegal;2184;9;5932567587.226;9058225225.783;1342882.0;2966193.0;0.004120879120879121;0.00022635764030594317;0.0003274585171008043
2001;12;Saudi Arabia;2184;20;5932567587.226;9058225225.783;4460632.826000214;7495264.0;0.009157509157509158;0.0007518890868778039;0.0008274539231665111
2001;12;San Marino;2184;1;5932567587.226;9058225225.783;0.0;2025.0;0.0004578754578754579;0.0;2.2355372598112422e-7
2002;12;Georgia;2301;13;6377893387.023;9184191783.886;54370.0;3483423.8880004883;0.005649717514124294;8.524758364670346e-6;0.00037928475035901176
2002;12;Mexico;2301;24;6377893387.023;9184191783.886;8322911.0;6387048.0;0.010430247718383311;0.0013049623903928055;0.0006954393103164842
2002;12;United States Minor Outlying Islands;2301;2;6377893387.023;9184191783.886;0.0;9211.0;0.000869187309865276;0.0;1.0029189521239132e-6
2002;12;Uruguay;2301;17;6377893387.023;9184191783.886;42345276.0;62204337.45100021;0.007388092133854845;0.006639382854244518;0.00677297893105194
2002;12;Uzbekistan;2301;6;6377893387.023;9184191783.886;1067378.0;133858.0;0.002607561929595828;0.00016735588621970027;0.000014574826304788054
2002;12;Vanuatu;2301;1;6377893387.023;9184191783.886;0.0;1864.0;0.000434593654932638;0.0;2.0295743423721358e-7
2002;12;Venezuela;2301;8;6377893387.023;9184191783.886;282119.0;180482.0;0.003476749239461104;0.000044233884588604625;0.000019651375346566943
2002;12;Viet Nam;2301;53;6377893387.023;9184191783.886;24239945.0;77699449.0;0.02303346371142981;0.0038006193470277567;0.008460129190281775
2002;12;Wallis and Futuna Isds;2301;2;6377893387.023;9184191783.886;5580.0;7034.0;0.000869187309865276;8.748970328280399e-7;7.658812191118886e-7
2002;12;Yemen;2301;1;6377893387.023;9184191783.886;0.0;83821.0;0.000434593654932638;0.0;9.126660458796932e-6
2002;12;Zambia;2301;7;6377893387.023;9184191783.886;162005.6700000763;134384.0;0.003042155584528466;0.000025401125445230348;0.000014632098627968727
2002;12;Andorra;2301;4;6377893387.023;9184191783.886;77438.62899971008;18739.326999664307;0.001738374619730552;0.000012141725221884903;2.040389338618031e-6
2002;12;American Samoa;2301;1;6377893387.023;9184191783.886;0.0;229810.0;0.000434593654932638;0.0;0.000025022343327282218
2002;12;Algeria;2301;14;6377893387.023;9184191783.886;1913757.7049999237;3012358.8169994354;0.006084311169056932;0.0003000610999383929;0.0003279938929721316
2002;12;Albania;2301;7;6377893387.023;9184191783.886;720561.5149993896;156408.11999893188;0.003042155584528466;0.00011297798054534824;0.000017030145240799047
2002;12;Afghanistan;2301;2;6377893387.023;9184191783.886;777784.0;0.0;0.000869187309865276;0.00012194998454858856;0.0
2002;12;Seychelles;2301;3;6377893387.023;9184191783.886;340930.0;28761.0;0.001303780964797914;0.000053454954373129685;3.131576591253487e-6
2002;12;Sierra Leone;2301;3;6377893387.023;9184191783.886;11132.0;51955.0;0.001303780964797914;1.7454039013336451e-6;5.65700294838757e-6
2002;12;Singapore;2301;47;6377893387.023;9184191783.886;8643481.640999794;21471223.78699875;0.020425901781833986;0.0013552251686405658;0.002337845756299514
2002;12;Slovakia;2301;41;6377893387.023;9184191783.886;60151325.0;73544814.68400002;0.017818339852238158;0.009431221462934606;0.00800776120692918
2002;12;Slovenia;2301;45;6377893387.023;9184191783.886;29414633.498999596;43563189.92199898;0.01955671447196871;0.004611966948028496;0.004743279642573687
2002;12;Solomon Isds;2301;12;6377893387.023;9184191783.886;11863.0;61982528.0;0.005215123859191656;1.8600185484657772e-6;0.006748827709450777
2002;12;South Africa;2301;80;6377893387.023;9184191783.886;22505968.616999626;45027738.22799873;0.034767492394611035;0.0035287464451494548;0.004902743680396738
2002;12;Spain;2301;74;6377893387.023;9184191783.886;168129044.13099957;238177073.79500008;0.03215993046501521;0.026361218968176718;0.025933373278734278
2002;12;Sri Lanka;2301;9;6377893387.023;9184191783.886;72920.27199935913;336696.0;0.003911342894393742;0.000011433284875493352;0.000036660384269277285
2002;12;Sudan (...2011);2301;4;6377893387.023;9184191783.886;24709.0;57810.93199920654;0.001738374619730552;3.874163222965598e-6;6.294612891320273e-6
2002;12;Suriname;2301;7;6377893387.023;9184191783.886;0.0;1808074.0;0.003042155584528466;0.0;0.00019686805791363504
2002;12;Sweden;2301;83;6377893387.023;9184191783.886;372863177.6619997;494911540.7939987;0.036071273359408955;0.05846180784718957;0.05388732644524465
2002;12;Switzerland;2301;63;6377893387.023;9184191783.886;111767881.03199959;119561814.64799881;0.027379400260756193;0.017524262989314303;0.013018218419368635
2002;12;Syria;2301;5;6377893387.023;9184191783.886;466896.0;39523093.84000015;0.0021729682746631897;0.00007320536291026533;0.004303382896396487
2002;12;Tajikistan;2301;4;6377893387.023;9184191783.886;156817.0;433.0;0.001738374619730552;0.00002458758566254386;4.714622801755015e-8
2002;12;Thailand;2301;49;6377893387.023;9184191783.886;13905897.907999992;94321899.39599991;0.021295089091699262;0.0021803277452542725;0.010270027196240733
2002;12;Timor-Leste;2301;1;6377893387.023;9184191783.886;59623.0;0.0;0.000434593654932638;9.348384549875668e-6;0.0
2002;12;Togo;2301;8;6377893387.023;9184191783.886;318910.0;4573554.0;0.003476749239461104;0.000050002403716700756;0.0004979811079320521
2002;12;Tonga;2301;3;6377893387.023;9184191783.886;63385.0;0.0;0.001303780964797914;9.938234484911345e-6;0.0
2002;12;Trinidad and Tobago;2301;14;6377893387.023;9184191783.886;199056.0;1135425.0;0.006084311169056932;0.00003121030533451941;0.00012362818925364176
2002;12;Tunisia;2301;18;6377893387.023;9184191783.886;2562547.50399971;5187907.0;0.007822685788787484;0.0004017858795215495;0.0005648735481659227
2002;12;Turkmenistan;2301;3;6377893387.023;9184191783.886;64123.0;0.0;0.001303780964797914;0.000010053946673124086;0.0
2002;12;Turks and Caicos Isds;2301;1;6377893387.023;9184191783.886;68783.0;0.0;0.000434593654932638;0.00001078459544964356;0.0
2002;12;Tuvalu;2301;1;6377893387.023;9184191783.886;7457.0;1863.0;0.000434593654932638;1.1691948340141027e-6;2.0284855149352407e-7
2002;12;Türkiye;2301;55;6377893387.023;9184191783.886;58648590.02199936;78269940.61199951;0.023902651021295088;0.009195605266988427;0.008522245882248123
2002;12;USA;2301;182;6377893387.023;9184191783.886;1412917840.2150002;1469088426.245;0.07909604519774012;0.22153362473725918;0.15995837857203388
2002;12;Uganda;2301;5;6377893387.023;9184191783.886;26252.0;14199.0;0.0021729682746631897;4.116092635448334e-6;1.5460260776471007e-6
2002;12;Ukraine;2301;50;6377893387.023;9184191783.886;67948046.0;66842594.11299896;0.0217296827466319;0.010653681690298058;0.00727800504234643
2002;12;United Arab Emirates;2301;23;6377893387.023;9184191783.886;6620834.342999458;1269000.845998764;0.009995654063450673;0.0010380910970495003;0.00013817229385663227
2002;12;Netherlands;2301;78;6377893387.023;9184191783.886;47435316.21999931;66230336.666000366;0.03389830508474576;0.007437458317587311;0.007211340771672899
2002;12;Serbia and Montenegro (...2005);2301;35;6377893387.023;9184191783.886;6112242.715000153;9038716.479000092;0.015210777922642329;0.0009583482106233757;0.0009841602496649569
2002;12;Senegal;2301;8;6377893387.023;9184191783.886;487203.0;3343237.0;0.003476749239461104;0.00007638932958511102;0.00036402081736422703
2002;12;Saudi Arabia;2301;24;6377893387.023;9184191783.886;6719834.678999901;280429578.0;0.010430247718383311;0.0010536135164430068;0.030533941864326477
2002;12;Zimbabwe;2301;10;6377893387.023;9184191783.886;367772.172999382;161969.46299934387;0.004345936549326379;0.00005766358116736199;0.000017635679525282258
2002;12;Samoa;2301;5;6377893387.023;9184191783.886;82787.0;338397.0;0.0021729682746631897;0.00001298030477719264;0.00003684559381629311
2002;12;Saint Vincent and the Grenadines;2301;6;6377893387.023;9184191783.886;44302.0;362223.0;0.002607561929595828;6.946180707589216e-6;0.000039439834067438955
2002;12;Saint Lucia;2301;5;6377893387.023;9184191783.886;108002.0;8179.0;0.0021729682746631897;0.000016933804541127952;8.905519606363572e-7
2002;12;Saint Kitts and Nevis;2301;3;6377893387.023;9184191783.886;50190.0;9234.0;0.001303780964797914;7.869369547964036e-6;1.0054232552287714e-6
2002;12;Saint Helena;2301;3;6377893387.023;9184191783.886;2978.0;15468.003999710083;0.001303780964797914;4.6692533400750945e-7;1.6841987148884741e-6
2002;12;Russian Federation;2301;82;6377893387.023;9184191783.886;1662339216.7159996;2126691541.9769993;0.035636679704476315;0.2606407971789455;0.2315600100716927
2002;12;Romania;2301;58;6377893387.023;9184191783.886;10422845.597999573;13375719.278999329;0.025206431986093004;0.0016342144600922264;0.0014563850139178841
2002;12;Rep. of Moldova;2301;7;6377893387.023;9184191783.886;708557.1599998474;637000.6059989929;0.003042155584528466;0.00011109579872274717;0.0000693583737130396
2002;12;Rep. of Korea;2301;51;6377893387.023;9184191783.886;387017642.90999985;597725743.4860001;0.02216427640156454;0.06068110885915067;0.06508201892459735
2002;12;Qatar;2301;30;6377893387.023;9184191783.886;319164.0;4072305.0;0.01303780964797914;0.00005004222877876855;0.00044340374154043776
2002;12;Portugal;2301;45;6377893387.023;9184191783.886;94351170.6079998;158290070.76399994;0.01955671447196871;0.014793469392256486;0.017235057203588196
2002;12;Poland;2301;46;6377893387.023;9184191783.886;63458285.0;75566927.02999878;0.019991308126901346;0.009949724956067404;0.008227934347209922
2002;12;Philippines;2301;26;6377893387.023;9184191783.886;10973714.93599987;41526138.0;0.011299435028248588;0.0017205861355926578;0.004521479840268485
2002;12;Peru;2301;5;6377893387.023;9184191783.886;386311.0;45560.0;0.0021729682746631897;0.00006057031319871558;4.960697802493267e-6
2002;12;Paraguay;2301;8;6377893387.023;9184191783.886;493630.0;957003.0;0.003476749239461104;0.00007739702908869271;0.00010420111235907516
2002;12;Papua New Guinea;2301;18;6377893387.023;9184191783.886;2805367.0;194950094.0;0.007822685788787484;0.0004398579326691218;0.021226701117244423
2002;12;Panama;2301;15;6377893387.023;9184191783.886;2077005.0;2617346.0;0.00651890482398957;0.00032565690173279625;0.0002849838136647178
2002;12;Palau;2301;1;6377893387.023;9184191783.886;185782.0;0.0;0.000434593654932638;0.00002912905386251952;0.0
2002;12;Pakistan;2301;10;6377893387.023;9184191783.886;2531375.0;16519.0;0.004345936549326379;0.0003968982932751039;1.7986340430067226e-6
2002;12;Oman;2301;13;6377893387.023;9184191783.886;75959.0;2925195.0;0.005649717514124294;0.000011909731848850374;0.0003185032574267843
2002;12;Norway;2301;42;6377893387.023;9184191783.886;98748522.47099972;140282075.48999977;0.018252933507170794;0.0154829371516184;0.01527429726980765
2002;12;North Macedonia;2301;11;6377893387.023;9184191783.886;665824.75;693192.1409988403;0.0047805302042590175;0.0001043957165158551;0.00007547666221594711
2002;12;Norfolk Isds;2301;1;6377893387.023;9184191783.886;3244.0;0.0;0.000434593654932638;5.086318950706383e-7;0.0
2002;12;Nigeria;2301;14;6377893387.023;9184191783.886;105992.0;36054246.88599968;0.006084311169056932;0.000016618653459410324;0.0039256853226059775
2002;12;Niger;2301;5;6377893387.023;9184191783.886;3636.1449995040894;176870.22200012207;0.0021729682746631897;5.701169302864951e-7;0.000019258115048342886
2002;12;Nicaragua;2301;9;6377893387.023;9184191783.886;61233.0;241114.39999961853;0.003911342894393742;9.600818998415657e-6;0.00002625319741500418
2002;12;New Zealand;2301;39;6377893387.023;9184191783.886;353902620.0;244272128.29800034;0.01694915254237288;0.055488951997861885;0.02659701953595794
2002;12;New Caledonia;2301;5;6377893387.023;9184191783.886;319684.0;35248.0;0.0021729682746631897;0.00005012376040189948;3.837898949567223e-6
2002;12;Netherlands Antilles (...2010);2301;4;6377893387.023;9184191783.886;84642.0;0.0;0.001738374619730552;0.000013271153163553935;0.0
2002;12;Nepal;2301;2;6377893387.023;9184191783.886;512.0;4731.0;0.000869187309865276;8.02772904673757e-8;5.151242603949878e-7
2002;12;Angola;2301;9;6377893387.023;9184191783.886;56020.0;1839135.0079994202;0.003911342894393742;8.7834644765281e-6;0.00020025006568637316
2002;12;Namibia;2301;9;6377893387.023;9184191783.886;20061.0;310043.1989994049;0.003911342894393742;3.1453959454414532e-6;0.00003375835416932245
2002;12;Myanmar;2301;31;6377893387.023;9184191783.886;0.0;275585957.4300003;0.013472403302911778;0.0;0.03000655516727405
2002;12;Anguilla;2301;1;6377893387.023;9184191783.886;5954.0;0.0;0.000434593654932638;9.335370848491307e-7;0.0
2002;12;Mozambique;2301;26;6377893387.023;9184191783.886;13161681.319999695;24585034.77099991;0.011299435028248588;0.002063640848368454;0.002676886039568038
2002;12;Morocco;2301;27;6377893387.023;9184191783.886;21510175.001999855;41426822.65200043;0.011734028683181226;0.0033726143879680196;0.004510666112687815
2002;12;Montserrat;2301;1;6377893387.023;9184191783.886;12912.0;0.0;0.000434593654932638;2.024492918974131e-6;0.0
2002;12;Mongolia;2301;5;6377893387.023;9184191783.886;494452.0;1462179.0;0.0021729682746631897;0.00007752591176987275;0.0001592060612851581
2002;12;Mayotte (Overseas France);2301;1;6377893387.023;9184191783.886;0.0;14829.0;0.000434593654932638;0.0;1.6146222061714808e-6
2002;12;Mauritius;2301;14;6377893387.023;9184191783.886;193456.0929994583;1760842.0;0.006084311169056932;0.00003033228705156477;0.00019172530816369293
2002;12;Mauritania;2301;5;6377893387.023;9184191783.886;4131.5549993515015;77123.0;0.0021729682746631897;6.477930483689038e-7;8.397363841564712e-6
2002;12;Marshall Isds;2301;2;6377893387.023;9184191783.886;129822.0;1927.5590000152588;0.000869187309865276;0.000020354996880968065;2.0987791254503544e-7
2002;12;Malta;2301;8;6377893387.023;9184191783.886;47166.0;268242.0;0.003476749239461104;7.395231801141098e-6;0.000029206924932756783
2002;12;Mali;2301;4;6377893387.023;9184191783.886;4450.022999763489;18088.0;0.001738374619730552;6.977261502705394e-7;1.969471067855536e-6
2002;12;Maldives;2301;5;6377893387.023;9184191783.886;17234.0;623938.0;0.0021729682746631897;2.702146140458502e-6;0.00006793608133213442
2002;12;Malaysia;2301;74;6377893387.023;9184191783.886;430596651.0;756977425.1709995;0.03215993046501521;0.06751393052071523;0.08242177896362575
2002;12;Malawi;2301;5;6377893387.023;9184191783.886;47014.67099952698;8773.418998718262;0.0021729682746631897;7.371504687611586e-6;9.552739321179623e-7
2002;12;Madagascar;2301;10;6377893387.023;9184191783.886;736097.0050001144;6203984.344999313;0.004345936549326379;0.000115413814614374;0.0006755068372901828
2002;12;Luxembourg;2301;17;6377893387.023;9184191783.886;17323277.0;31547929.25799942;0.007388092133854845;0.0027161440226090017;0.0034350250953329845
2002;12;Lithuania;2301;35;6377893387.023;9184191783.886;50365954.82199955;50729593.562999725;0.015210777922642329;0.007896957783031991;0.005523577333392216
2002;12;Libya;2301;7;6377893387.023;9184191783.886;492926.654999733;3476.0;0.003042155584528466;0.00007728675051274503;3.784764170646751e-7
2002;12;Liberia;2301;22;6377893387.023;9184191783.886;12195.0;136954327.3010006;0.009561060408518035;1.912073354003216e-6;0.014911962916681681
2002;12;Lesotho;2301;2;6377893387.023;9184191783.886;16404.74199962616;754368.3239994049;0.000869187309865276;2.572125465910834e-6;0.00008213769286949906
2002;12;Lebanon;2301;14;6377893387.023;9184191783.886;1193016.2209997177;344484.0;0.006084311169056932;0.00018705490176852582;0.00003750836307713105
2002;12;Latvia;2301;35;6377893387.023;9184191783.886;115999964.63000011;189452654.9239998;0.015210777922642329;0.018187818075796537;0.020628124867383694
2002;12;Lao People's Dem. Rep.;2301;6;6377893387.023;9184191783.886;392.0;17148145.0;0.002607561929595828;6.146230051408452e-8;0.0018671370767852483
2002;12;Kyrgyzstan;2301;8;6377893387.023;9184191783.886;88821.0;100534.43099975586;0.003476749239461104;0.000013926385188677299;0.000010946464682515362
2002;12;Kuwait;2301;8;6377893387.023;9184191783.886;889025.0;0.0;0.003476749239461104;0.00013939163702687244;0.0
2002;12;Kiribati;2301;2;6377893387.023;9184191783.886;11006.0;0.0;0.000869187309865276;1.7256481618826894e-6;0.0
2002;12;Kenya;2301;11;6377893387.023;9184191783.886;374066.0;179726.0;0.0047805302042590175;0.000058650400265565154;0.000019569059992337685
2002;12;United Rep. of Tanzania;2301;24;6377893387.023;9184191783.886;1406510.908999443;2864695.0;0.010430247718383311;0.00022052907185015805;0.00031191585143357004
2002;12;Jordan;2301;7;6377893387.023;9184191783.886;912577.0;8866.0;0.003042155584528466;0.00014308439238837171;9.653544055510383e-7
2002;12;Japan;2301;68;6377893387.023;9184191783.886;1184401957.0430002;1602721953.0;0.02955236853541938;0.18570425768685384;0.17450876361402146
2002;12;Jamaica;2301;5;6377893387.023;9184191783.886;992627.0;875003.0;0.0021729682746631897;0.00015563555860304638;0.0000952727273765368
2002;12;Italy;2301;134;6377893387.023;9184191783.886;315120924.4829998;426573534.9899998;0.05823554976097349;0.04940830856849558;0.046446496875036804
2002;12;Israel;2301;26;6377893387.023;9184191783.886;1466785.4390001297;2037303.2700004578;0.011299435028248588;0.00022997961082017694;0.0002218271697652243
2002;12;Ireland;2301;46;6377893387.023;9184191783.886;15312143.454999924;34348980.815000534;0.019991308126901346;0.002400815210576474;0.0037400112740749903
2002;12;Iraq;2301;2;6377893387.023;9184191783.886;4194552.0;0.0;0.000869187309865276;0.0006576704478213119;0.0
2002;12;Iran;2301;19;6377893387.023;9184191783.886;5060704.0;2067960.0;0.008257279443720122;0.0007934757909715041;0.0002251651586401224
2002;12;Indonesia;2301;65;6377893387.023;9184191783.886;32529672.969999313;116597606.66600037;0.02824858757062147;0.005100378917619873;0.012695467321422352
2002;12;India;2301;98;6377893387.023;9184191783.886;151309585.875;374214869.0;0.042590178183398525;0.02372406948395645;0.04074554166612392
2002;12;Iceland;2301;6;6377893387.023;9184191783.886;85267.64299964905;144436.0;0.002607561929595828;0.0000133692487198268;0.000015726587967535504
2002;12;Hungary;2301;46;6377893387.023;9184191783.886;64369473.72299957;68551118.10199928;0.019991308126901346;0.010092591678307313;0.007464033821928101
2002;12;Honduras;2301;15;6377893387.023;9184191783.886;1441965.0;384728.1029987335;0.00651890482398957;0.0002260879748999793;0.00004189025142895568
2002;12;Holy See (Vatican City State);2301;2;6377893387.023;9184191783.886;31504.0;531.0;0.000869187309865276;4.9395620290707115e-6;5.781673689912039e-8
2002;12;Haiti;2301;3;6377893387.023;9184191783.886;647095.0;1133.0;0.001303780964797914;0.00010145904936520797;1.2336414860019473e-7
2002;12;Guyana;2301;21;6377893387.023;9184191783.886;1974197.0;6517208.701000214;0.009126466753585397;0.0003095374726734799;0.000709611564561935
2002;12;Guinea-Bissau;2301;2;6377893387.023;9184191783.886;0.0;650588.0;0.000869187309865276;0.0;0.00007083780645145939
2002;12;Guinea;2301;18;6377893387.023;9184191783.886;296691.0;2508926.883998871;0.007822685788787484;0.00004651865153526595;0.0002731788428461255
2002;12;Guatemala;2301;9;6377893387.023;9184191783.886;957409.0;869755.5299987793;0.003911342894393742;0.0001501136726349213;0.00009470136844537558
2002;12;Guam;2301;1;6377893387.023;9184191783.886;0.0;19185.0;0.000434593654932638;0.0;2.088915437682909e-6
2002;12;Grenada;2301;3;6377893387.023;9184191783.886;0.0;34045.0;0.001303780964797914;0.0;3.706913008908764e-6
2002;12;Sao Tome and Principe;2301;1;6377893387.023;9184191783.886;5436.0;0.0;0.000434593654932638;8.523190448840905e-7;0.0
