economy;time;TM.UVI.MRCH.XD.WD;TX.UVI.MRCH.XD.WD
GTM;YR2007;99.1;96.9
GTM;YR2008;112.0;106.6
GTM;YR2009;99.7;103.0
GTM;YR2010;108.6;111.8
GTM;YR2011;122.8;125.2
GTM;YR2012;122.8;118.3
GTM;YR2013;120.3;113.5
GTM;YR2014;117.2;111.3
GTM;YR2015;100.0;100.0
GTM;YR2016;91.4;98.7
GTM;YR2017;97.3;99.6
GTM;YR2018;101.1;99.0
GTM;YR2019;100.0;96.7
GTM;YR2020;94.0;97.7
GTM;YR2021;105.3;105.1
GTM;YR2022;122.6;115.3
GTM;YR2023;127.9;104.4
GTM;YR2024;125.4;106.4
GUM;YR1996;;
GUM;YR1997;;
GUM;YR1998;;
GUM;YR1999;;
GUM;YR2000;59.5;50.3
GUM;YR2001;55.7;48.1
GUM;YR2002;53.8;46.3
GUM;YR2003;57.0;52.1
GUM;YR2004;66.1;59.4
GUM;YR2005;86.2;71.2
GUM;YR2006;96.6;90.6
GUM;YR2007;103.4;99.7
GUM;YR2008;125.3;121.5
GUM;YR2009;98.2;100.0
GUM;YR2010;111.4;112.3
GUM;YR2011;137.1;138.7
GUM;YR2012;140.2;138.8
GUM;YR2013;138.3;135.2
GUM;YR2014;135.3;133.8
GUM;YR2015;100.0;100.0
GUM;YR2016;90.6;91.3
GUM;YR2017;99.8;102.3
GUM;YR2018;109.6;116.1
GUM;YR2019;105.5;109.2
GUM;YR2020;91.1;93.6
GUM;YR2021;102.5;120.7
GUM;YR2022;142.6;160.8
GUM;YR2023;126.2;138.7
GUM;YR2024;119.6;130.2
GUY;YR1996;;86.8
GUY;YR1997;;50.5
GUY;YR1998;;47.7
GUY;YR1999;;
GUY;YR2000;64.3;52.1
GUY;YR2001;62.3;49.8
GUY;YR2002;61.1;49.2
GUY;YR2003;66.5;52.4
GUY;YR2004;74.5;56.8
GUY;YR2005;86.9;65.2
GUY;YR2006;93.7;80.3
GUY;YR2007;102.4;79.9
GUY;YR2008;119.2;97.2
GUY;YR2009;100.4;95.4
GUY;YR2010;106.8;111.8
GUY;YR2011;125.3;133.9
GUY;YR2012;123.6;133.5
GUY;YR2013;121.8;118.1
GUY;YR2014;119.7;111.2
GUY;YR2015;100.0;100.0
GUY;YR2016;95.1;105.4
GUY;YR2017;99.6;107.6
GUY;YR2018;106.5;108.5
GUY;YR2019;104.0;111.3
GUY;YR2020;102.3;128.6
GUY;YR2021;120.3;169.5
GUY;YR2022;139.1;217.0
GUY;YR2023;133.9;189.3
GUY;YR2024;131.4;183.4
HIC;YR1996;;
HIC;YR1997;;
HIC;YR1998;;
HIC;YR1999;;
HIC;YR2000;;
HIC;YR2001;;
HIC;YR2002;;
HIC;YR2003;;
HIC;YR2004;;
HIC;YR2005;;
HIC;YR2006;;
HIC;YR2007;;
HIC;YR2008;;
HIC;YR2009;;
HIC;YR2010;;
HIC;YR2011;;
HIC;YR2012;;
HIC;YR2013;;
HIC;YR2014;;
HIC;YR2015;;
HIC;YR2016;;
HIC;YR2017;;
HIC;YR2018;;
HIC;YR2019;;
HIC;YR2020;;
HIC;YR2021;;
HIC;YR2022;;
HIC;YR2023;;
HIC;YR2024;;
HKG;YR1996;110.9;113.0
HKG;YR1997;107.9;111.0
HKG;YR1998;102.8;106.8
HKG;YR1999;100.8;103.8
HKG;YR2000;100.8;102.8
HKG;YR2001;97.1;100.3
HKG;YR2002;93.4;97.6
HKG;YR2003;93.1;96.4
HKG;YR2004;95.8;97.4
HKG;YR2005;98.6;98.9
HKG;YR2006;99.6;99.9
HKG;YR2007;102.0;102.0
HKG;YR2008;105.8;104.8
HKG;YR2009;100.6;101.6
HKG;YR2010;103.4;103.8
HKG;YR2011;109.6;109.0
HKG;YR2012;109.7;109.1
HKG;YR2013;107.0;106.1
HKG;YR2014;105.8;104.9
HKG;YR2015;100.0;100.0
HKG;YR2016;99.9;100.3
HKG;YR2017;99.9;99.9
HKG;YR2018;100.0;99.7
HKG;YR2019;97.7;97.7
HKG;YR2020;97.7;98.9
HKG;YR2021;101.9;101.4
HKG;YR2022;104.6;102.4
HKG;YR2023;103.7;101.9
HKG;YR2024;105.2;102.8
HND;YR1996;49.3;58.4
HND;YR1997;57.7;65.7
HND;YR1998;62.5;72.5
HND;YR1999;63.9;74.3
HND;YR2000;67.5;77.5
HND;YR2001;67.4;75.6
HND;YR2002;66.1;72.4
HND;YR2003;67.0;71.6
HND;YR2004;70.2;73.6
HND;YR2005;75.0;77.6
HND;YR2006;80.3;81.2
HND;YR2007;86.7;85.6
HND;YR2008;98.5;91.4
HND;YR2009;95.3;88.0
HND;YR2010;99.7;95.6
HND;YR2011;110.2;110.5
HND;YR2012;107.5;104.5
HND;YR2013;108.9;99.6
HND;YR2014;107.6;102.0
HND;YR2015;100.0;100.0
HND;YR2016;96.7;97.0
HND;YR2017;98.9;99.5
HND;YR2018;104.0;98.2
HND;YR2019;104.2;97.5
HND;YR2020;104.5;103.5
HND;YR2021;116.6;111.0
HND;YR2022;131.7;125.4
HND;YR2023;137.7;129.7
HND;YR2024;136.2;132.1
HPC;YR1996;;
HPC;YR1997;;
HPC;YR1998;;
HPC;YR1999;;
HPC;YR2000;;
HPC;YR2001;;
HPC;YR2002;;
HPC;YR2003;;
HPC;YR2004;;
HPC;YR2005;;
HPC;YR2006;;
HPC;YR2007;;
HPC;YR2008;;
HPC;YR2009;;
HPC;YR2010;;
HPC;YR2011;;
HPC;YR2012;;
HPC;YR2013;;
HPC;YR2014;;
HPC;YR2015;;
HPC;YR2016;;
HPC;YR2017;;
HPC;YR2018;;
HPC;YR2019;;
HPC;YR2020;;
HPC;YR2021;;
HPC;YR2022;;
HPC;YR2023;;
HPC;YR2024;;
HRV;YR1996;;
HRV;YR1997;;
HRV;YR1998;;
HRV;YR1999;;
HRV;YR2000;72.3;69.6
HRV;YR2001;70.3;67.0
HRV;YR2002;69.8;65.6
HRV;YR2003;74.4;69.5
HRV;YR2004;83.8;78.8
HRV;YR2005;89.1;83.9
HRV;YR2006;93.7;89.8
HRV;YR2007;99.1;95.2
HRV;YR2008;110.2;107.1
HRV;YR2009;99.4;97.2
HRV;YR2010;105.1;102.8
HRV;YR2011;117.6;113.7
HRV;YR2012;115.5;112.9
HRV;YR2013;114.8;111.3
HRV;YR2014;113.5;111.2
HRV;YR2015;100.0;100.0
HRV;YR2016;97.4;97.4
HRV;YR2017;102.1;101.2
HRV;YR2018;108.1;107.3
HRV;YR2019;105.1;105.1
HRV;YR2020;102.4;103.5
HRV;YR2021;119.1;121.1
HRV;YR2022;138.4;136.6
HRV;YR2023;123.5;125.1
HRV;YR2024;121.9;123.5
HTI;YR1996;53.7;78.0
HTI;YR1997;52.1;77.8
HTI;YR1998;47.4;75.1
HTI;YR1999;48.3;74.1
HTI;YR2000;50.5;74.4
HTI;YR2001;49.1;73.2
HTI;YR2002;49.6;73.2
HTI;YR2003;51.4;74.6
HTI;YR2004;55.5;78.4
HTI;YR2005;59.9;81.5
HTI;YR2006;63.5;83.2
HTI;YR2007;67.4;85.7
HTI;YR2008;97.0;88.7
HTI;YR2009;82.4;97.5
HTI;YR2010;84.7;96.9
HTI;YR2011;104.1;98.9
HTI;YR2012;110.9;109.1
HTI;YR2013;112.0;103.3
HTI;YR2014;110.8;105.3
HTI;YR2015;100.0;100.0
HTI;YR2016;97.5;96.3
HTI;YR2017;99.1;100.7
HTI;YR2018;108.5;102.8
HTI;YR2019;107.7;101.0
HTI;YR2020;102.4;99.5
HTI;YR2021;114.7;101.5
HTI;YR2022;132.2;106.1
HTI;YR2023;116.8;102.9
HTI;YR2024;115.7;103.9
HUN;YR1996;;
HUN;YR1997;;
HUN;YR1998;;
HUN;YR1999;;
HUN;YR2000;70.4;71.0
HUN;YR2001;69.3;69.6
HUN;YR2002;71.6;72.0
HUN;YR2003;83.9;85.3
HUN;YR2004;93.1;93.9
HUN;YR2005;95.4;94.9
HUN;YR2006;94.4;97.6
HUN;YR2007;101.6;101.1
HUN;YR2008;105.8;106.5
HUN;YR2009;98.1;101.6
HUN;YR2010;106.5;103.6
HUN;YR2011;114.1;108.6
HUN;YR2012;111.9;107.8
HUN;YR2013;111.5;106.7
HUN;YR2014;110.1;105.9
HUN;YR2015;100.0;100.0
HUN;YR2016;97.9;98.8
HUN;YR2017;101.2;100.6
HUN;YR2018;105.3;103.2
HUN;YR2019;102.5;101.5
HUN;YR2020;100.9;101.2
HUN;YR2021;114.4;110.2
HUN;YR2022;128.7;118.5
HUN;YR2023;119.1;116.3
HUN;YR2024;118.3;116.1
IBD;YR1996;;
IBD;YR1997;;
IBD;YR1998;;
IBD;YR1999;;
IBD;YR2000;;
IBD;YR2001;;
IBD;YR2002;;
IBD;YR2003;;
IBD;YR2004;;
IBD;YR2005;;
IBD;YR2006;;
IBD;YR2007;;
IBD;YR2008;;
IBD;YR2009;;
IBD;YR2010;;
IBD;YR2011;;
IBD;YR2012;;
IBD;YR2013;;
IBD;YR2014;;
IBD;YR2015;;
IBD;YR2016;;
IBD;YR2017;;
IBD;YR2018;;
IBD;YR2019;;
IBD;YR2020;;
IBD;YR2021;;
IBD;YR2022;;
IBD;YR2023;;
IBD;YR2024;;
IBT;YR1996;;
IBT;YR1997;;
IBT;YR1998;;
IBT;YR1999;;
IBT;YR2000;;
IBT;YR2001;;
IBT;YR2002;;
IBT;YR2003;;
IBT;YR2004;;
IBT;YR2005;;
IBT;YR2006;;
IBT;YR2007;;
IBT;YR2008;;
IBT;YR2009;;
IBT;YR2010;;
IBT;YR2011;;
IBT;YR2012;;
IBT;YR2013;;
IBT;YR2014;;
IBT;YR2015;;
IBT;YR2016;;
IBT;YR2017;;
IBT;YR2018;;
IBT;YR2019;;
IBT;YR2020;;
IBT;YR2021;;
IBT;YR2022;;
IBT;YR2023;;
IBT;YR2024;;
IDA;YR1996;;
IDA;YR1997;;
IDA;YR1998;;
IDA;YR1999;;
IDA;YR2000;;
IDA;YR2001;;
IDA;YR2002;;
IDA;YR2003;;
IDA;YR2004;;
IDA;YR2005;;
IDA;YR2006;;
IDA;YR2007;;
IDA;YR2008;;
IDA;YR2009;;
IDA;YR2010;;
IDA;YR2011;;
IDA;YR2012;;
IDA;YR2013;;
IDA;YR2014;;
IDA;YR2015;;
IDA;YR2016;;
IDA;YR2017;;
IDA;YR2018;;
IDA;YR2019;;
IDA;YR2020;;
IDA;YR2021;;
IDA;YR2022;;
IDA;YR2023;;
IDA;YR2024;;
IDB;YR1996;;
IDB;YR1997;;
IDB;YR1998;;
IDB;YR1999;;
IDB;YR2000;;
IDB;YR2001;;
IDB;YR2002;;
IDB;YR2003;;
IDB;YR2004;;
IDB;YR2005;;
IDB;YR2006;;
IDB;YR2007;;
IDB;YR2008;;
IDB;YR2009;;
IDB;YR2010;;
IDB;YR2011;;
IDB;YR2012;;
IDB;YR2013;;
IDB;YR2014;;
IDB;YR2015;;
IDB;YR2016;;
IDB;YR2017;;
IDB;YR2018;;
IDB;YR2019;;
IDB;YR2020;;
IDB;YR2021;;
IDB;YR2022;;
IDB;YR2023;;
IDB;YR2024;;
IDN;YR1996;;
IDN;YR1997;;
IDN;YR1998;;
IDN;YR1999;;
IDN;YR2000;;
IDN;YR2001;;
IDN;YR2002;;
IDN;YR2003;65.9;64.3
IDN;YR2004;73.9;73.7
IDN;YR2005;84.1;85.3
IDN;YR2006;91.8;93.8
IDN;YR2007;99.6;104.1
IDN;YR2008;114.4;122.2
IDN;YR2009;99.4;97.3
IDN;YR2010;108.4;117.4
IDN;YR2011;123.8;138.3
IDN;YR2012;122.0;125.4
IDN;YR2013;120.2;120.2
IDN;YR2014;117.8;118.7
IDN;YR2015;100.0;100.0
IDN;YR2016;96.7;101.6
IDN;YR2017;101.5;109.7
IDN;YR2018;107.6;111.6
IDN;YR2019;103.7;102.1
IDN;YR2020;100.4;102.6
IDN;YR2021;119.4;137.3
IDN;YR2022;138.2;172.8
IDN;YR2023;130.6;141.5
IDN;YR2024;128.2;141.3
IDX;YR1996;;
IDX;YR1997;;
IDX;YR1998;;
IDX;YR1999;;
IDX;YR2000;;
IDX;YR2001;;
IDX;YR2002;;
IDX;YR2003;;
IDX;YR2004;;
IDX;YR2005;;
IDX;YR2006;;
IDX;YR2007;;
IDX;YR2008;;
IDX;YR2009;;
IDX;YR2010;;
IDX;YR2011;;
IDX;YR2012;;
IDX;YR2013;;
IDX;YR2014;;
IDX;YR2015;;
IDX;YR2016;;
IDX;YR2017;;
IDX;YR2018;;
IDX;YR2019;;
IDX;YR2020;;
IDX;YR2021;;
IDX;YR2022;;
IDX;YR2023;;
IDX;YR2024;;
IMN;YR1996;;
IMN;YR1997;;
IMN;YR1998;;
IMN;YR1999;;
IMN;YR2000;;
IMN;YR2001;;
IMN;YR2002;;
IMN;YR2003;;
IMN;YR2004;;
IMN;YR2005;;
IMN;YR2006;;
IMN;YR2007;;
IMN;YR2008;;
IMN;YR2009;;
IMN;YR2010;;
IMN;YR2011;;
IMN;YR2012;;
IMN;YR2013;;
IMN;YR2014;;
IMN;YR2015;;
IMN;YR2016;;
IMN;YR2017;;
IMN;YR2018;;
IMN;YR2019;;
IMN;YR2020;;
IMN;YR2021;;
IMN;YR2022;;
IMN;YR2023;;
IMN;YR2024;;
IND;YR1996;61.9;62.7
IND;YR1997;61.3;71.3
IND;YR1998;54.2;65.3
IND;YR1999;57.1;61.5
IND;YR2000;59.5;61.0
IND;YR2001;57.4;57.5
IND;YR2002;61.7;56.0
IND;YR2003;64.2;63.3
IND;YR2004;75.6;71.0
IND;YR2005;84.3;75.8
IND;YR2006;91.6;79.0
IND;YR2007;100.4;84.2
IND;YR2008;119.0;96.1
IND;YR2009;97.0;85.9
IND;YR2010;110.4;95.3
IND;YR2011;132.4;113.9
IND;YR2012;131.3;114.3
IND;YR2013;124.9;111.8
IND;YR2014;122.7;113.5
IND;YR2015;100.0;100.0
IND;YR2016;98.4;98.8
IND;YR2017;104.9;102.2
IND;YR2018;111.8;106.3
IND;YR2019;104.9;103.3
IND;YR2020;98.6;101.8
IND;YR2021;131.0;115.4
IND;YR2022;159.3;131.5
IND;YR2023;140.5;126.6
IND;YR2024;137.9;123.4
INX;YR1996;;
INX;YR1997;;
INX;YR1998;;
INX;YR1999;;
INX;YR2000;;
INX;YR2001;;
INX;YR2002;;
INX;YR2003;;
INX;YR2004;;
INX;YR2005;;
INX;YR2006;;
INX;YR2007;;
INX;YR2008;;
INX;YR2009;;
INX;YR2010;;
INX;YR2011;;
INX;YR2012;;
INX;YR2013;;
INX;YR2014;;
INX;YR2015;;
INX;YR2016;;
INX;YR2017;;
INX;YR2018;;
INX;YR2019;;
INX;YR2020;;
INX;YR2021;;
INX;YR2022;;
INX;YR2023;;
INX;YR2024;;
IRL;YR1996;;
IRL;YR1997;;
IRL;YR1998;;
IRL;YR1999;;
IRL;YR2000;69.7;75.7
IRL;YR2001;67.4;73.0
IRL;YR2002;69.6;75.0
IRL;YR2003;79.9;85.3
IRL;YR2004;88.4;91.3
IRL;YR2005;89.4;92.6
IRL;YR2006;91.7;94.0
IRL;YR2007;96.2;97.6
IRL;YR2008;104.1;103.0
IRL;YR2009;96.5;97.2
IRL;YR2010;101.1;102.2
IRL;YR2011;110.2;109.1
IRL;YR2012;108.9;107.0
IRL;YR2013;109.4;107.0
IRL;YR2014;108.9;106.4
IRL;YR2015;100.0;100.0
IRL;YR2016;98.9;99.1
IRL;YR2017;102.1;103.1
IRL;YR2018;107.0;109.2
IRL;YR2019;106.1;108.0
IRL;YR2020;104.7;107.1
IRL;YR2021;114.6;112.4
IRL;YR2022;125.3;119.4
IRL;YR2023;118.2;122.3
IRL;YR2024;116.6;124.1
IRN;YR1996;;
IRN;YR1997;;
IRN;YR1998;;
IRN;YR1999;;
IRN;YR2000;67.4;49.9
IRN;YR2001;65.8;44.7
IRN;YR2002;66.6;45.0
IRN;YR2003;71.3;51.2
IRN;YR2004;79.5;65.6
IRN;YR2005;86.0;89.3
IRN;YR2006;91.0;104.0
IRN;YR2007;97.3;114.8
IRN;YR2008;110.5;145.1
IRN;YR2009;100.3;100.1
IRN;YR2010;105.8;124.5
IRN;YR2011;117.2;157.0
IRN;YR2012;114.8;156.2
IRN;YR2013;111.7;154.3
IRN;YR2014;108.3;145.7
IRN;YR2015;100.0;100.0
IRN;YR2016;100.1;91.5
IRN;YR2017;102.5;105.5
IRN;YR2018;105.3;123.1
IRN;YR2019;103.2;114.0
IRN;YR2020;104.6;101.0
IRN;YR2021;118.9;129.0
IRN;YR2022;130.8;172.4
IRN;YR2023;126.2;153.0
IRN;YR2024;124.0;148.6
IRQ;YR1996;;
IRQ;YR1997;;
IRQ;YR1998;;
IRQ;YR1999;;
IRQ;YR2000;72.8;55.0
IRQ;YR2001;71.2;48.0
IRQ;YR2002;70.7;48.9
IRQ;YR2003;75.0;56.4
IRQ;YR2004;81.8;73.4
IRQ;YR2005;87.3;103.3
IRQ;YR2006;89.9;122.5
IRQ;YR2007;96.6;136.0
IRQ;YR2008;107.1;175.5
IRQ;YR2009;102.1;113.8
IRQ;YR2010;104.0;144.7
IRQ;YR2011;114.0;191.1
IRQ;YR2012;112.0;194.2
IRQ;YR2013;111.2;189.3
IRQ;YR2014;110.8;174.9
IRQ;YR2015;100.0;100.0
IRQ;YR2016;99.3;85.8
IRQ;YR2017;102.5;103.3
IRQ;YR2018;105.6;127.2
IRQ;YR2019;104.0;115.1
IRQ;YR2020;105.3;80.2
IRQ;YR2021;115.5;130.9
IRQ;YR2022;126.6;183.6
IRQ;YR2023;125.2;154.8
IRQ;YR2024;124.0;147.1
ISL;YR1996;;
ISL;YR1997;;
ISL;YR1998;;
ISL;YR1999;;
ISL;YR2000;64.9;61.0
ISL;YR2001;62.8;60.5
ISL;YR2002;64.7;62.9
ISL;YR2003;75.2;67.8
ISL;YR2004;85.7;75.3
ISL;YR2005;92.8;81.0
ISL;YR2006;97.2;93.7
ISL;YR2007;102.1;101.8
ISL;YR2008;110.1;106.0
ISL;YR2009;98.0;90.4
ISL;YR2010;106.6;107.3
ISL;YR2011;118.7;116.2
ISL;YR2012;115.5;108.8
ISL;YR2013;113.6;106.5
ISL;YR2014;112.9;108.7
ISL;YR2015;100.0;100.0
ISL;YR2016;97.0;97.1
ISL;YR2017;102.1;106.6
ISL;YR2018;107.2;113.6
ISL;YR2019;103.4;105.1
ISL;YR2020;100.2;101.3
ISL;YR2021;112.8;125.4
ISL;YR2022;123.8;138.5
ISL;YR2023;118.9;128.2
ISL;YR2024;117.9;128.7
ISR;YR1996;;
ISR;YR1997;;
ISR;YR1998;;
ISR;YR1999;;
ISR;YR2000;74.8;66.8
ISR;YR2001;73.8;65.2
ISR;YR2002;73.7;64.4
ISR;YR2003;78.1;67.3
ISR;YR2004;83.8;70.7
ISR;YR2005;89.9;76.4
ISR;YR2006;95.3;79.7
ISR;YR2007;103.2;84.5
ISR;YR2008;117.5;97.7
ISR;YR2009;99.9;90.8
ISR;YR2010;107.4;94.3
ISR;YR2011;123.0;100.5
ISR;YR2012;119.6;104.4
ISR;YR2013;118.2;106.3
ISR;YR2014;116.2;105.3
ISR;YR2015;100.0;100.0
ISR;YR2016;95.8;97.5
ISR;YR2017;102.0;95.5
ISR;YR2018;108.0;97.8
ISR;YR2019;104.0;96.4
ISR;YR2020;100.1;90.6
ISR;YR2021;110.7;105.0
ISR;YR2022;122.6;111.9
ISR;YR2023;118.2;108.8
ISR;YR2024;116.7;109.0
ITA;YR1996;;
ITA;YR1997;;
ITA;YR1998;;
ITA;YR1999;;
ITA;YR2000;59.5;58.1
ITA;YR2001;58.1;57.8
ITA;YR2002;60.7;61.5
ITA;YR2003;71.9;73.8
ITA;YR2004;81.8;83.0
ITA;YR2005;87.0;86.7
ITA;YR2006;93.0;89.9
ITA;YR2007;99.5;94.6
ITA;YR2008;109.8;102.0
ITA;YR2009;98.7;96.7
ITA;YR2010;106.2;100.8
ITA;YR2011;118.0;110.0
ITA;YR2012;115.4;109.4
ITA;YR2013;115.0;107.9
ITA;YR2014;113.7;107.3
ITA;YR2015;100.0;100.0
ITA;YR2016;97.3;99.6
ITA;YR2017;102.3;102.3
ITA;YR2018;107.8;105.9
ITA;YR2019;104.0;104.9
ITA;YR2020;101.1;104.9
ITA;YR2021;119.2;113.1
ITA;YR2022;137.7;120.3
ITA;YR2023;123.8;120.8
ITA;YR2024;122.6;121.2
JAM;YR1996;;75.1
JAM;YR1997;;76.2
JAM;YR1998;;69.7
JAM;YR1999;;69.4
JAM;YR2000;66.7;74.3
JAM;YR2001;64.8;71.1
JAM;YR2002;64.3;67.4
JAM;YR2003;69.1;70.8
JAM;YR2004;77.5;82.6
JAM;YR2005;89.1;93.7
JAM;YR2006;96.4;121.7
JAM;YR2007;103.7;128.5
JAM;YR2008;121.7;137.7
JAM;YR2009;99.2;101.5
JAM;YR2010;107.9;119.1
JAM;YR2011;126.2;138.8
JAM;YR2012;125.9;127.4
JAM;YR2013;125.1;121.4
JAM;YR2014;122.3;119.9
JAM;YR2015;100.0;100.0
JAM;YR2016;95.8;96.8
JAM;YR2017;100.7;110.3
JAM;YR2018;108.4;119.0
JAM;YR2019;105.5;106.2
JAM;YR2020;98.4;97.2
JAM;YR2021;120.2;129.1
JAM;YR2022;145.8;165.0
JAM;YR2023;135.4;134.6
JAM;YR2024;130.6;131.0
JOR;YR1996;36.3;52.0
JOR;YR1997;35.6;50.7
JOR;YR1998;35.3;47.6
JOR;YR1999;34.6;46.7
JOR;YR2000;35.3;44.5
JOR;YR2001;36.1;45.0
JOR;YR2002;36.8;45.2
JOR;YR2003;40.7;45.3
JOR;YR2004;47.2;50.8
JOR;YR2005;52.2;58.2
JOR;YR2006;57.1;64.6
JOR;YR2007;64.8;75.3
JOR;YR2008;78.1;116.3
JOR;YR2009;68.7;107.7
JOR;YR2010;85.2;92.2
JOR;YR2011;104.5;103.9
JOR;YR2012;106.0;111.8
JOR;YR2013;105.0;103.2
JOR;YR2014;110.9;104.6
JOR;YR2015;100.0;100.0
JOR;YR2016;104.6;94.8
JOR;YR2017;100.7;93.4
JOR;YR2018;101.4;100.3
JOR;YR2019;93.8;89.4
JOR;YR2020;92.2;88.4
JOR;YR2021;98.3;97.7
JOR;YR2022;104.9;104.9
JOR;YR2023;99.7;98.2
JOR;YR2024;100.0;98.6
JPN;YR1996;;
JPN;YR1997;;
JPN;YR1998;;
JPN;YR1999;;
JPN;YR2000;78.9;118.3
JPN;YR2001;71.6;108.1
JPN;YR2002;68.4;103.7
JPN;YR2003;73.4;107.5
JPN;YR2004;81.9;113.8
JPN;YR2005;90.9;113.8
JPN;YR2006;98.3;111.1
JPN;YR2007;104.3;112.2
JPN;YR2008;129.1;120.1
JPN;YR2009;106.4;118.7
JPN;YR2010;121.4;123.5
JPN;YR2011;143.6;132.8
JPN;YR2012;143.4;130.1
JPN;YR2013;134.1;118.8
JPN;YR2014;128.8;112.8
JPN;YR2015;100.0;100.0
JPN;YR2016;93.0;100.9
JPN;YR2017;100.1;103.0
JPN;YR2018;109.3;106.2
JPN;YR2019;104.8;103.4
JPN;YR2020;96.0;102.2
JPN;YR2021;113.6;107.7
JPN;YR2022;131.8;104.5
JPN;YR2023;117.6;101.7
JPN;YR2024;112.2;100.5
KAZ;YR1996;;
KAZ;YR1997;;
KAZ;YR1998;;
KAZ;YR1999;;
KAZ;YR2000;69.1;49.2
KAZ;YR2001;67.7;44.5
KAZ;YR2002;67.0;44.5
KAZ;YR2003;71.8;51.3
KAZ;YR2004;79.3;66.1
KAZ;YR2005;86.4;89.1
KAZ;YR2006;91.1;109.6
KAZ;YR2007;96.5;122.2
KAZ;YR2008;106.7;152.6
KAZ;YR2009;97.8;110.5
KAZ;YR2010;102.5;138.3
KAZ;YR2011;111.8;175.8
KAZ;YR2012;110.4;171.2
KAZ;YR2013;108.9;168.1
KAZ;YR2014;108.1;157.2
KAZ;YR2015;100.0;100.0
KAZ;YR2016;99.3;88.6
KAZ;YR2017;103.6;105.5
KAZ;YR2018;107.7;123.8
KAZ;YR2019;105.2;112.0
KAZ;YR2020;103.5;88.9
KAZ;YR2021;120.6;145.7
KAZ;YR2022;135.6;195.6
KAZ;YR2023;133.5;166.2
KAZ;YR2024;132.7;158.0
KEN;YR1996;60.9;63.5
KEN;YR1997;67.1;73.7
KEN;YR1998;69.6;73.7
KEN;YR1999;65.2;61.7
KEN;YR2000;62.8;60.4
KEN;YR2001;60.6;55.7
KEN;YR2002;61.1;54.1
KEN;YR2003;66.5;58.5
KEN;YR2004;73.8;64.8
KEN;YR2005;84.1;73.2
KEN;YR2006;91.2;81.5
KEN;YR2007;99.0;85.0
KEN;YR2008;114.9;98.1
KEN;YR2009;98.6;95.7
KEN;YR2010;107.0;99.5
KEN;YR2011;123.3;111.2
KEN;YR2012;120.4;108.9
KEN;YR2013;117.7;104.4
KEN;YR2014;116.1;101.8
KEN;YR2015;100.0;100.0
KEN;YR2016;97.1;94.6
KEN;YR2017;101.6;102.3
KEN;YR2018;105.9;101.4
KEN;YR2019;102.4;96.4
KEN;YR2020;99.4;97.7
KEN;YR2021;119.3;109.3
KEN;YR2022;138.9;120.7
KEN;YR2023;129.0;118.9
KEN;YR2024;125.6;122.7
KGZ;YR1996;;
KGZ;YR1997;;
KGZ;YR1998;;
KGZ;YR1999;;
KGZ;YR2000;60.8;47.2
KGZ;YR2001;59.6;47.0
KGZ;YR2002;57.8;47.6
KGZ;YR2003;61.9;54.1
KGZ;YR2004;66.9;58.9
KGZ;YR2005;78.1;64.6
KGZ;YR2006;84.4;80.1
KGZ;YR2007;90.1;86.7
KGZ;YR2008;106.7;99.8
KGZ;YR2009;97.7;92.7
KGZ;YR2010;102.4;105.3
KGZ;YR2011;119.2;126.6
KGZ;YR2012;118.1;124.6
KGZ;YR2013;116.6;118.0
KGZ;YR2014;115.1;111.7
KGZ;YR2015;100.0;100.0
KGZ;YR2016;96.3;102.8
KGZ;YR2017;100.1;108.8
KGZ;YR2018;105.6;111.4
KGZ;YR2019;102.0;112.5
KGZ;YR2020;98.6;124.5
KGZ;YR2021;116.2;137.4
KGZ;YR2022;135.1;145.2
KGZ;YR2023;131.3;140.8
KGZ;YR2024;130.7;154.9
KHM;YR1996;;
KHM;YR1997;;
KHM;YR1998;;
KHM;YR1999;;
KHM;YR2000;72.6;82.7
KHM;YR2001;69.7;81.3
KHM;YR2002;67.4;81.9
KHM;YR2003;72.8;82.7
KHM;YR2004;79.2;84.1
KHM;YR2005;84.7;84.5
KHM;YR2006;88.3;86.6
KHM;YR2007;93.9;88.2
KHM;YR2008;105.2;91.3
KHM;YR2009;95.9;89.9
KHM;YR2010;104.1;91.5
KHM;YR2011;122.1;103.1
KHM;YR2012;117.2;105.3
KHM;YR2013;115.4;102.9
KHM;YR2014;113.0;102.3
KHM;YR2015;100.0;100.0
KHM;YR2016;100.6;99.1
KHM;YR2017;104.7;98.4
KHM;YR2018;108.9;98.8
KHM;YR2019;106.0;98.3
KHM;YR2020;104.7;102.8
KHM;YR2021;121.7;105.7
KHM;YR2022;135.0;110.1
KHM;YR2023;132.7;112.5
KHM;YR2024;130.8;116.1
KIR;YR1996;;
KIR;YR1997;;
KIR;YR1998;;
KIR;YR1999;;
KIR;YR2000;64.4;81.0
KIR;YR2001;62.7;70.6
KIR;YR2002;61.4;69.8
KIR;YR2003;65.0;71.6
KIR;YR2004;72.6;76.8
KIR;YR2005;80.5;77.6
KIR;YR2006;85.2;72.5
KIR;YR2007;90.9;79.7
KIR;YR2008;107.6;94.4
KIR;YR2009;95.9;89.5
KIR;YR2010;100.6;94.5
KIR;YR2011;116.2;98.6
KIR;YR2012;112.1;94.9
KIR;YR2013;111.4;97.4
KIR;YR2014;110.5;103.3
KIR;YR2015;100.0;100.0
